Title,Genre,Year,Rating,BoxOffice
movie7901,action,2002,2.1,94262
movie7902,drama,2007,2.0,84856
movie7903,animation,2015,2.7,60492
movie7904,drama,2014,3.9,142820
movie7905,drama,2016,4.1,68543
movie7906,drama,2016,2.7,110321
movie7907,animation,2004,3.6,102224
movie7908,action,2002,4.9,186937
movie7909,horror,2011,2.4,178882
movie7910,horror,2009,3.3,51845
movie7911,horror,2008,3.8,164235
movie7912,horror,2009,1.9,173187
movie7913,animation,1991,2.8,36508
movie7914,action,2011,1.4,54441
movie7915,comedy,1995,3.9,165714
movie7916,drama,1990,3.5,34531
movie7917,action,1992,3.5,134088
movie7918,animation,1991,2.2,164235
movie7919,comedy,1996,4.4,18176
movie7920,thriller,2017,2.4,29657
movie7921,action,2009,3.2,85008
movie7922,romance,2009,4.9,86458
movie7923,romance,2011,3.3,24151
movie7924,drama,1993,1.4,74150
movie7925,romance,2013,4.1,181940
movie7926,sci-fi,2013,4.7,142199
movie7927,thriller,1997,4.9,50733
movie7928,drama,2020,3.0,111069
movie7929,comedy,1999,2.5,134134
movie7930,action,1995,4.0,184668
movie7931,drama,2004,2.0,110006
movie7932,romance,2006,2.9,14874
movie7933,horror,1991,1.7,76918
movie7934,thriller,2009,3.3,6532
movie7935,drama,2001,2.0,42032
movie7936,romance,2011,2.9,173717
movie7937,thriller,2019,4.6,95884
movie7938,comedy,2003,4.0,81997
movie7939,sci-fi,2008,2.4,169302
movie7940,animation,2003,3.5,140285
movie7941,drama,2011,1.6,21770
movie7942,comedy,2020,4.5,45900
movie7943,drama,1994,2.1,101805
movie7944,action,2016,4.2,17960
movie7945,animation,1991,3.1,47475
movie7946,drama,2004,3.4,68500
movie7947,romance,2000,3.5,145710
movie7948,horror,1994,3.1,186195
movie7949,romance,2019,4.1,55627
movie7950,sci-fi,2018,3.2,35762
movie7951,animation,2023,1.6,10971
movie7952,comedy,2006,1.9,183023
movie7953,thriller,2018,3.0,169182
movie7954,horror,2008,1.8,161922
movie7955,drama,1996,1.0,28178
movie7956,romance,2017,4.8,80753
movie7957,animation,2012,3.8,50875
movie7958,drama,2021,4.7,10588
movie7959,romance,2024,2.6,30263
movie7960,drama,1991,3.7,122049
movie7961,thriller,2010,2.5,80313
movie7962,thriller,1995,1.1,71840
movie7963,animation,2021,3.7,114142
movie7964,action,2001,2.0,74598
movie7965,action,1997,2.7,16842
movie7966,animation,2001,5.0,149638
movie7967,drama,2016,3.6,139283
movie7968,thriller,2005,4.9,84284
movie7969,drama,2016,4.3,71090
movie7970,action,1991,2.4,23777
movie7971,action,2004,1.7,168832
movie7972,drama,2003,1.3,80794
movie7973,drama,2019,1.3,34266
movie7974,horror,2005,4.6,132043
movie7975,horror,1992,3.9,52776
movie7976,drama,2013,4.5,19715
movie7977,animation,2024,2.0,53370
movie7978,sci-fi,1992,3.8,123084
movie7979,sci-fi,1997,1.2,146890
movie7980,thriller,2002,1.4,126395
movie7981,horror,2015,4.9,57877
movie7982,comedy,2007,2.3,167321
movie7983,sci-fi,1991,2.9,148589
movie7984,romance,1990,4.1,156623
movie7985,animation,2013,4.6,71011
movie7986,animation,1995,3.7,120908
movie7987,animation,2023,3.7,91061
movie7988,animation,2013,3.3,75293
movie7989,horror,2006,3.6,131339
movie7990,sci-fi,1995,4.9,21799
movie7991,sci-fi,2002,1.2,10281
movie7992,thriller,2021,3.6,98412
movie7993,animation,2014,1.1,51671
movie7994,action,1991,4.4,199966
movie7995,comedy,2020,3.6,106283
movie7996,horror,2021,3.5,62762
movie7997,horror,2010,3.2,137790
movie7998,horror,2000,4.8,30385
movie7999,horror,1991,3.5,103884
movie8000,action,2001,4.4,191059
movie8001,sci-fi,1990,3.0,119377
movie8002,thriller,2000,1.5,124972
movie8003,thriller,2019,2.6,189433
movie8004,comedy,2003,4.7,155933
movie8005,sci-fi,2012,4.3,163101
movie8006,comedy,2004,4.1,127275
movie8007,animation,2006,4.6,187723
movie8008,drama,1995,2.0,78994
movie8009,drama,2015,4.7,98028
movie8010,horror,1991,4.4,145222
movie8011,thriller,2006,3.4,79844
movie8012,drama,1997,2.3,82075
movie8013,drama,2016,2.0,113474
movie8014,horror,2008,4.6,114833
movie8015,romance,2014,3.8,168711
movie8016,romance,1990,1.8,84634
movie8017,drama,1992,2.5,92946
movie8018,sci-fi,2000,3.8,140080
movie8019,drama,1992,4.7,185194
movie8020,sci-fi,2024,5.0,152865
movie8021,sci-fi,1996,1.8,7850
movie8022,thriller,2006,2.3,17760
movie8023,horror,2011,1.6,182751
movie8024,romance,2006,5.0,82275
movie8025,animation,1993,1.1,194193
movie8026,romance,1999,3.6,178794
movie8027,animation,2016,1.0,90022
movie8028,romance,1992,4.5,105690
movie8029,romance,2007,1.2,33702
movie8030,romance,2000,4.0,16069
movie8031,comedy,2006,3.6,39817
movie8032,action,1990,4.0,93610
movie8033,action,2007,3.8,17285
movie8034,animation,2013,3.5,164061
movie8035,comedy,2023,1.2,43108
movie8036,sci-fi,2009,2.5,73641
movie8037,action,2000,4.9,16771
movie8038,thriller,2010,3.9,42481
movie8039,romance,2005,3.8,101593
movie8040,comedy,2007,4.1,127567
movie8041,action,2018,1.7,80116
movie8042,sci-fi,2008,4.7,125669
movie8043,horror,2010,1.8,198718
movie8044,romance,2010,2.0,120386
movie8045,romance,2024,4.7,101614
movie8046,comedy,1990,1.0,174307
movie8047,animation,2001,4.5,95208
movie8048,animation,1992,2.3,176711
movie8049,comedy,1994,2.3,74421
movie8050,horror,2001,4.5,112373
movie8051,romance,2019,3.7,155074
movie8052,action,2017,4.3,136940
movie8053,sci-fi,2004,2.5,130564
movie8054,horror,1993,3.1,71542
movie8055,horror,1998,1.8,57446
movie8056,action,1992,3.5,88190
movie8057,drama,2012,3.8,9896
movie8058,horror,2005,2.3,198363
movie8059,sci-fi,2001,4.8,50041
movie8060,comedy,2022,3.8,170914
movie8061,animation,1994,1.2,153833
movie8062,horror,2003,1.4,52864
movie8063,comedy,2000,1.1,48440
movie8064,drama,2016,2.5,92503
movie8065,animation,2003,2.4,147037
movie8066,drama,2002,1.7,62505
movie8067,romance,1990,1.1,10089
movie8068,animation,2012,3.4,134414
movie8069,comedy,1994,4.0,35368
movie8070,animation,1995,4.1,193458
movie8071,romance,2017,2.3,34584
movie8072,comedy,2014,2.8,10788
movie8073,sci-fi,2002,4.7,173028
movie8074,horror,2023,2.5,164742
movie8075,action,2009,2.6,103574
movie8076,comedy,2006,2.2,191259
movie8077,sci-fi,2012,3.8,57041
movie8078,comedy,2012,1.5,124135
movie8079,drama,2004,3.2,10967
movie8080,sci-fi,1993,1.6,78853
movie8081,comedy,1994,2.9,129302
movie8082,sci-fi,2001,3.2,76811
movie8083,animation,2023,3.9,43056
movie8084,drama,2018,3.9,26060
movie8085,horror,2019,2.5,124630
movie8086,romance,2007,2.6,132994
movie8087,thriller,1996,3.4,68426
movie8088,sci-fi,2015,3.6,122276
movie8089,sci-fi,2018,3.1,146256
movie8090,thriller,1992,3.5,5037
movie8091,thriller,2001,3.5,49286
movie8092,comedy,1992,1.6,29271
movie8093,thriller,1994,2.5,82559
movie8094,drama,2015,4.1,37533
movie8095,comedy,2017,4.1,77046
movie8096,romance,1994,1.9,63430
movie8097,thriller,2016,1.4,198021
movie8098,horror,2008,3.8,114109
movie8099,comedy,2016,1.5,180761
movie8100,romance,2005,2.3,187853
movie8101,animation,2017,3.6,47481
movie8102,animation,2017,1.9,110483
movie8103,comedy,2004,1.7,76976
movie8104,horror,2020,3.8,75361
movie8105,comedy,2001,3.2,81584
movie8106,horror,1991,4.3,167240
movie8107,drama,1996,4.9,75684
movie8108,animation,2006,3.6,105171
movie8109,thriller,1994,4.5,198777
movie8110,comedy,2022,2.1,198954
movie8111,comedy,2002,4.9,168479
movie8112,romance,2000,1.4,15369
movie8113,animation,1995,3.9,101258
movie8114,action,2024,2.4,172798
movie8115,thriller,2012,3.4,27906
movie8116,horror,1992,4.2,184743
movie8117,animation,2022,3.2,47497
movie8118,comedy,1998,3.4,52931
movie8119,action,2004,3.1,162945
movie8120,sci-fi,1995,2.9,102457
movie8121,thriller,2014,3.9,129687
movie8122,romance,1999,4.2,182373
movie8123,action,2004,3.0,148588
movie8124,horror,1997,4.4,145896
movie8125,thriller,2012,3.8,6671
movie8126,thriller,2024,2.8,130075
movie8127,comedy,2018,1.2,88308
movie8128,romance,2007,2.5,153268
movie8129,drama,1999,3.1,159950
movie8130,thriller,1999,3.7,143806
movie8131,comedy,2001,3.5,157893
movie8132,thriller,2000,1.9,73965
movie8133,animation,1993,3.6,20620
movie8134,thriller,1994,5.0,28373
movie8135,thriller,2001,1.9,182886
movie8136,drama,2000,4.9,147281
movie8137,sci-fi,2021,4.2,148468
movie8138,romance,1999,1.5,106964
movie8139,sci-fi,2012,2.3,99173
movie8140,animation,1994,4.6,147530
movie8141,horror,1997,2.1,180663
movie8142,sci-fi,2001,4.8,186261
movie8143,romance,2018,4.3,83688
movie8144,drama,2014,2.6,25666
movie8145,drama,2019,4.7,33064
movie8146,comedy,2009,4.1,32874
movie8147,thriller,1994,4.7,121055
movie8148,action,1995,4.7,106626
movie8149,romance,2019,2.5,168796
movie8150,animation,2004,3.2,121266
movie8151,romance,2004,4.0,131599
movie8152,animation,2020,1.9,190560
movie8153,sci-fi,2008,3.0,124555
movie8154,drama,1999,3.9,27573
movie8155,thriller,2019,4.9,188444
movie8156,action,2013,3.8,135179
movie8157,thriller,2018,2.9,151310
movie8158,drama,2005,2.1,39686
movie8159,drama,2000,1.8,127158
movie8160,action,1990,3.9,156031
movie8161,thriller,1992,1.8,147426
movie8162,animation,1999,2.7,124836
movie8163,sci-fi,2020,1.3,37134
movie8164,romance,2020,2.2,58959
movie8165,animation,2011,1.7,145559
movie8166,thriller,2006,4.9,137777
movie8167,animation,1997,3.1,124437
movie8168,comedy,2019,3.6,140081
movie8169,comedy,2019,2.3,148697
movie8170,horror,2009,2.6,6834
movie8171,comedy,2012,4.9,142588
movie8172,animation,2005,3.4,115773
movie8173,animation,2024,4.0,180884
movie8174,thriller,2024,2.0,197864
movie8175,thriller,1998,3.4,66313
movie8176,animation,1999,1.4,32707
movie8177,comedy,2016,2.0,89315
movie8178,horror,1993,4.8,103542
movie8179,comedy,2002,1.1,133364
movie8180,action,1991,4.8,130943
movie8181,sci-fi,2023,3.6,28983
movie8182,drama,2008,5.0,175510
movie8183,animation,1995,1.7,92467
movie8184,sci-fi,2010,3.7,144538
movie8185,thriller,2002,2.8,45129
movie8186,thriller,1990,2.6,133521
movie8187,horror,2024,4.5,147247
movie8188,comedy,2015,4.1,123466
movie8189,thriller,1997,3.9,175107
movie8190,animation,1991,4.0,191029
movie8191,thriller,2004,4.0,154252
movie8192,horror,2007,3.9,86888
movie8193,comedy,2023,2.6,83297
movie8194,animation,1996,2.9,190970
movie8195,romance,1999,2.4,165470
movie8196,sci-fi,2024,3.1,56162
movie8197,horror,2021,1.6,111983
movie8198,thriller,2009,4.0,97364
movie8199,romance,1991,3.1,194589
movie8200,drama,1993,4.7,162015
movie8201,comedy,2010,2.0,127739
movie8202,horror,2000,2.8,50151
movie8203,animation,2008,1.9,170665
movie8204,drama,2020,4.2,164605
movie8205,romance,2015,2.8,91485
movie8206,animation,2005,3.2,119327
movie8207,thriller,1990,2.1,23961
movie8208,sci-fi,2005,1.4,87386
movie8209,sci-fi,2014,3.8,120844
movie8210,romance,1993,2.3,168029
movie8211,comedy,2001,2.2,103324
movie8212,romance,2006,2.4,104935
movie8213,comedy,2015,1.5,5896
movie8214,drama,1996,3.7,91145
movie8215,drama,1999,5.0,38253
movie8216,sci-fi,1995,3.1,146638
movie8217,sci-fi,2016,2.5,174912
movie8218,romance,2003,3.0,27799
movie8219,horror,2021,1.4,71808
movie8220,action,2005,2.6,115053
movie8221,action,2024,3.1,88591
movie8222,horror,2017,4.0,135416
movie8223,thriller,2006,4.4,64012
movie8224,animation,2001,1.2,112305
movie8225,drama,1999,1.5,139141
movie8226,romance,2013,2.7,86834
movie8227,romance,2002,2.9,111088
movie8228,drama,2024,2.1,14670
movie8229,horror,2011,4.6,91541
movie8230,thriller,2014,2.2,106122
movie8231,action,2003,3.8,52516
movie8232,romance,2016,2.2,141010
movie8233,action,2018,4.8,94134
movie8234,comedy,2002,1.8,185656
movie8235,comedy,2013,3.9,37072
movie8236,action,1999,2.9,80053
movie8237,thriller,1992,3.3,142021
movie8238,comedy,2023,2.3,116541
movie8239,romance,2014,4.2,160402
movie8240,drama,2008,2.1,126284
movie8241,drama,1998,1.6,162419
movie8242,drama,2021,2.4,38318
movie8243,action,1993,1.4,139310
movie8244,thriller,2002,2.5,13192
movie8245,horror,2014,4.0,105416
movie8246,animation,2011,1.2,83127
movie8247,drama,1994,1.2,130805
movie8248,animation,2009,3.5,59961
movie8249,horror,2000,2.7,127927
movie8250,comedy,2015,1.6,142723
movie8251,action,2015,1.2,89819
movie8252,action,2000,1.8,39170
movie8253,sci-fi,2019,3.9,144489
movie8254,sci-fi,2010,1.4,197327
movie8255,horror,2015,3.5,63743
movie8256,comedy,2009,2.3,129178
movie8257,drama,1999,1.0,150286
movie8258,horror,2008,2.6,182029
movie8259,sci-fi,2015,3.7,22308
movie8260,thriller,2019,3.7,141760
movie8261,thriller,1992,2.4,92916
movie8262,sci-fi,2009,2.7,33805
movie8263,sci-fi,2014,3.9,138246
movie8264,romance,2024,2.3,171230
movie8265,romance,1993,3.1,46928
movie8266,thriller,2006,2.0,145365
movie8267,drama,2020,3.2,21246
movie8268,comedy,1993,2.5,136622
movie8269,romance,1998,2.5,88755
movie8270,thriller,2003,2.5,71318
movie8271,horror,1992,4.0,116194
movie8272,horror,2016,3.8,197646
movie8273,comedy,2011,2.8,185160
movie8274,thriller,1991,1.2,92173
movie8275,horror,1995,1.3,58218
movie8276,drama,2003,4.2,59924
movie8277,comedy,2005,2.6,152797
movie8278,horror,2019,3.0,121692
movie8279,romance,2020,1.2,39468
movie8280,horror,1992,3.3,120729
movie8281,horror,2024,1.3,138290
movie8282,drama,2000,4.1,178127
movie8283,animation,1995,4.1,74936
movie8284,drama,2003,1.1,93809
movie8285,romance,2013,3.6,150288
movie8286,thriller,2021,4.4,149462
movie8287,drama,1996,3.4,76726
movie8288,comedy,2010,4.1,162669
movie8289,sci-fi,2006,4.5,46389
movie8290,comedy,1990,4.4,196538
movie8291,comedy,2003,4.2,94453
movie8292,drama,2020,1.5,136792
movie8293,thriller,2019,3.8,138823
movie8294,romance,2018,3.8,151982
movie8295,animation,1999,4.5,189225
movie8296,thriller,1994,1.3,82449
movie8297,action,2000,3.5,164103
movie8298,thriller,2004,4.4,119504
movie8299,horror,2010,3.6,198870
movie8300,horror,2015,2.3,81418
movie8301,comedy,2016,1.6,98453
movie8302,animation,2018,4.4,154596
movie8303,sci-fi,2009,3.4,27837
movie8304,comedy,2009,3.8,54003
movie8305,action,2000,3.5,62387
movie8306,comedy,2010,1.6,166447
movie8307,drama,1999,2.6,66351
movie8308,comedy,1997,3.1,162037
movie8309,romance,2013,2.8,85456
movie8310,thriller,2008,4.2,29850
movie8311,romance,2020,1.6,15207
movie8312,sci-fi,2009,4.4,123737
movie8313,romance,2016,2.1,59458
movie8314,comedy,2020,3.1,35559
movie8315,horror,1995,1.9,105133
movie8316,sci-fi,1998,4.1,96574
movie8317,romance,2014,1.2,124625
movie8318,sci-fi,2009,2.8,198504
movie8319,drama,2018,2.9,157954
movie8320,comedy,1997,4.9,192644
movie8321,romance,2014,2.1,7855
movie8322,thriller,1994,5.0,58981
movie8323,action,1990,2.3,39201
movie8324,drama,2010,5.0,134290
movie8325,romance,2013,4.7,175373
movie8326,sci-fi,2012,4.8,62587
movie8327,animation,2014,2.5,194857
movie8328,drama,1997,4.5,105830
movie8329,thriller,1991,3.5,11139
movie8330,animation,2013,3.0,149077
movie8331,horror,1993,1.8,49034
movie8332,romance,1991,2.9,127267
movie8333,action,2000,3.2,111874
movie8334,romance,2007,2.3,27248
movie8335,sci-fi,2000,4.2,8978
movie8336,action,2023,3.5,36260
movie8337,horror,2014,3.7,153676
movie8338,animation,1999,4.3,127911
movie8339,action,2014,2.7,162276
movie8340,drama,2002,3.2,18977
movie8341,thriller,2014,3.7,30954
movie8342,romance,2014,3.3,72647
movie8343,action,2013,3.9,171033
movie8344,drama,2017,1.8,157131
movie8345,animation,1992,4.2,32673
movie8346,animation,2015,1.7,5327
movie8347,animation,1998,3.6,199900
movie8348,horror,2014,1.8,18092
movie8349,comedy,2020,4.5,190996
movie8350,drama,1997,2.0,179049
movie8351,horror,2011,1.7,94606
movie8352,horror,2016,3.5,67573
movie8353,romance,2021,3.2,167032
movie8354,drama,2019,4.3,69341
movie8355,romance,2000,3.3,45256
movie8356,horror,1998,4.9,139567
movie8357,romance,2006,1.5,161982
movie8358,animation,2014,2.8,183920
movie8359,comedy,2007,2.2,140142
movie8360,romance,2012,1.8,57448
movie8361,horror,2014,1.5,170752
movie8362,romance,2008,3.7,37286
movie8363,thriller,1991,4.9,149329
movie8364,drama,2015,1.9,95913
movie8365,animation,2018,4.0,70532
movie8366,comedy,1993,2.7,88596
movie8367,animation,2001,4.0,33742
movie8368,horror,2024,4.3,120923
movie8369,sci-fi,2022,1.6,33277
movie8370,drama,1998,3.4,75197
movie8371,animation,1997,2.6,116059
movie8372,animation,2024,2.3,72808
movie8373,animation,2002,3.0,29723
movie8374,animation,2017,3.1,72014
movie8375,drama,2000,2.0,156931
movie8376,comedy,2015,2.0,108032
movie8377,action,2003,1.6,195593
movie8378,drama,1994,3.9,71604
movie8379,drama,2011,4.5,23487
movie8380,horror,1990,3.1,31960
movie8381,horror,2007,4.7,119105
movie8382,animation,2005,1.8,186255
movie8383,comedy,2003,1.4,137498
movie8384,comedy,1990,3.8,150955
movie8385,horror,2010,1.7,57936
movie8386,horror,2018,1.9,60346
movie8387,thriller,2002,2.0,44869
movie8388,romance,2002,4.0,101176
movie8389,horror,2005,4.6,110324
movie8390,horror,1994,4.7,25613
movie8391,thriller,2019,1.1,121729
movie8392,romance,2014,3.9,175955
movie8393,action,2021,1.5,181455
movie8394,action,2004,1.3,38949
movie8395,sci-fi,2020,5.0,176142
movie8396,horror,1992,1.6,151755
movie8397,horror,2023,3.6,25054
movie8398,comedy,2007,4.0,75866
movie8399,sci-fi,2021,5.0,15780
movie8400,horror,2017,2.2,146453
movie8401,animation,2002,1.9,55219
movie8402,action,2014,3.6,64615
movie8403,thriller,1991,4.0,143816
movie8404,action,2005,4.6,184753
movie8405,animation,2001,1.3,134732
movie8406,romance,2002,1.0,39735
movie8407,animation,2012,4.8,170312
movie8408,sci-fi,1997,3.6,102205
movie8409,drama,2013,2.8,7065
movie8410,sci-fi,2020,3.0,129152
movie8411,romance,2022,4.6,140452
movie8412,horror,2019,2.4,121338
movie8413,drama,1999,4.5,5190
movie8414,romance,1995,4.8,109234
movie8415,sci-fi,2013,3.0,5892
movie8416,comedy,2016,2.6,117698
movie8417,romance,2023,3.9,185436
movie8418,animation,2020,3.9,162579
movie8419,sci-fi,2000,4.8,56680
movie8420,sci-fi,2020,2.3,58553
movie8421,drama,2022,4.1,20307
movie8422,horror,2002,2.7,137690
movie8423,horror,1998,2.8,13912
movie8424,sci-fi,1996,2.1,143190
movie8425,animation,2017,2.0,139434
movie8426,animation,2013,1.8,64424
movie8427,action,2009,2.0,40832
movie8428,action,1990,1.3,84760
movie8429,animation,2023,2.6,12059
movie8430,sci-fi,2001,2.7,153749
movie8431,comedy,2008,3.4,193924
movie8432,animation,1994,3.8,139337
movie8433,animation,1997,3.4,50145
movie8434,drama,2013,2.8,124573
movie8435,action,2016,1.4,162045
movie8436,comedy,2011,4.9,33008
movie8437,comedy,1997,2.5,68966
movie8438,drama,2007,3.1,187379
movie8439,action,2020,1.6,69026
movie8440,action,1993,4.8,157747
movie8441,drama,2014,1.9,129579
movie8442,comedy,2007,2.0,55287
movie8443,romance,2016,3.2,176728
movie8444,action,1998,2.2,137374
movie8445,animation,1998,1.3,169760
movie8446,romance,2004,1.0,10188
movie8447,romance,2020,2.6,101914
movie8448,drama,1995,5.0,93738
movie8449,horror,2004,4.5,48490
movie8450,horror,1991,3.1,53463
movie8451,comedy,2024,2.5,159315
movie8452,comedy,2001,1.6,144671
movie8453,comedy,1999,1.1,47758
movie8454,thriller,2018,2.3,38410
movie8455,comedy,1997,1.0,126794
movie8456,action,2010,4.2,175020
movie8457,horror,1992,3.5,84941
movie8458,thriller,2024,3.5,8397
movie8459,horror,2001,2.8,196862
movie8460,horror,1993,4.7,143215
movie8461,horror,2005,4.8,155666
movie8462,thriller,2006,3.4,88035
movie8463,sci-fi,1990,4.7,159229
movie8464,drama,2015,4.3,106476
movie8465,animation,2017,3.9,38336
